wav_filename,wav_filesize,transcript
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_196.wav,233964,"than reliability, as in college admission, AILET or CLAT score may be a reliable test, "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_197.wav,257644,"but not necessarily valid measure of other qualitative qualities college seeks, for example, "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_198.wav,135724,leadership participation in various academic and cultural activities. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_199.wav,161004,"So, we can say this is reliable but not a valid measurement. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_200.wav,216364,The combination of the these aspects alongside the AILET or CLAT score is more valid measure 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_201.wav,258604,"of the applicant’s potential of, for graduation, later social involvement, and professional development. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_202.wav,168044,Last and the most important is the data should be both reliable as well as valid. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_203.wav,214444,Proponent of AILET and CLAT argue that it is both a reliable as well as valid test as 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_204.wav,243884,"it measures student’s knowledge and aptitude, mathematics, language and reasoning. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_205.wav,176684,"So to understand the relationship between reliability and validity, we can conceptualise "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_206.wav,299244,"them under four heads, that is Reliability and Validity, when the data is consistent "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_207.wav,174444,"and also measures what it meant to measure, that is, a stable construct. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_208.wav,127084,"In that case, a data will be reliable as well as valid. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_209.wav,139564,"In the second condition, when the data is reliable that is, there is a consistency in "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_210.wav,72044,the data but not valid. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_211.wav,233004,"That means, it measures something consistently but it does not measure what it is meant to measure. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_212.wav,239084,"Third, the data is unreliable, that it is not consistent, but and not valid. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_213.wav,194924,That is it is inconsistent measures which does not measure what it meant to measure. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_214.wav,261804,"Finally, data is unreliable that is it is not consistent and valid that it measures "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_215.wav,56364,what it means to measure. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_216.wav,238124,"So, here unreliable data but it is measuring what it means to measure, that is, an unstable construct. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_217.wav,205484,A very important aspect with reliability and validity is how to measure the two. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_218.wav,197804,"So, while measuring reliability there are few methods that we have to keep in mind. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_219.wav,129004,One of them is stability or test-retest method. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_220.wav,183084,"That means, it gives the same assessment twice separated by days, weeks or months. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_221.wav,214764,Reliability is stated as the correlation between scores at time one and time two. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_222.wav,94764,And this is how we can measure the reliability. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_223.wav,146284,The other way of measuring reliability is alternate form. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_224.wav,152364,It creates two forms of the same tests that vary the items slightly. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_225.wav,236524,Reliability is stated as correlation between score of test one and test two. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_226.wav,139564,The last way of measuring reliability is the internal consistency method. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_227.wav,109484,This is also known as Alpha method. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_228.wav,186284,It compares one half of the test to the other half or use methods such as Kuder-Richardson 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_229.wav,167724,"Formula twenty, that is KR twenty or Cronbach’s Alpha. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_230.wav,150764,The value for reliability coefficient range from zero to one. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_231.wav,166444,A coefficient of zero means no reliability and one means perfect reliability. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_232.wav,189164,"Since all tests have some error, reliability coefficient never reaches one. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_233.wav,153964,"Generally, if the reliability of a standardised test is above point zero eight, it is said "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_234.wav,97324,to have very good reliability. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_235.wav,165804,"If it is below point five zero, it would not be considered a reliable test. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_236.wav,208364,"As we have measured reliability, there is a method of measuring validity as well. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_237.wav,274924,Validity refers to the accuracy of an assessment whether or not it measures what it is supposed to measure. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_238.wav,150124,"Even if a test is reliable, it may not provide a valid measure. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_239.wav,198444,Let us imagine a bathroom scale that consistently tells you that you weigh one thirty pounds. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_240.wav,181164,"Reliability of the scale is very good, but it is not accurate because you actually weigh "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_241.wav,175084,one forty five pound and you reset the scale in a weak moment. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_242.wav,189164,"Some teachers, parents and school districts make decision about students based on assessments "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_243.wav,98604,"such as grades, promotion and graduation. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_244.wav,209644,"The validity inferred from the assessment is essential, even more crucial than the reliability. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_245.wav,149804,"Also, if a test is valid, it is almost always reliable. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_246.wav,183404,There are three ways in which validity can be measured in order to have confidence that 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_247.wav,186924,a test is valid and therefore the inference we make based on the test scores are valid. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_24_Reliability_248.wav,106924,All three kinds of validity evidence should be considered. 
